1,3,0	[5.764995]	0.9684286921634854	1.558670264682713e-13
1,3,1	[11.830462]	0.9586681322235149	2.2134298522624695e-12
1,3,2	[16.326933]	0.9245061144772397	7.926847950156224e-10
1,3,3	[13.237983]	0.9212860522742063	1.18737003627578e-09
1,3,4	[0.961043]	0.9857352621648872	5.936302185550154e-17
1,3,5	[7.860918]	0.9565084110508274	3.65057234885706e-12
1,3,6	[3.904704]	0.9751683313305315	1.452133024789283e-14
1,3,7	[2.6719632]	0.965661880062114	3.5695082628053635e-13
1,3,8	[0.5857732]	0.9917824012867332	2.449754235734604e-19
1,3,9	[2.3688567]	0.9799094304007532	9.148914228102424e-15
1,4,0	[2.6782482]	0.952822550429433	8.109165715614654e-12
1,4,1	[8.901397]	0.9432971819785491	4.902012395332908e-11
1,4,2	[4.026866]	0.9656315764612784	3.6006817938314985e-13
1,4,3	[17.04935]	0.9286489731399374	4.587553733975457e-10
1,4,4	[1.082871]	0.9868953786250089	2.5538535679043307e-17
1,4,5	[2.8331258]	0.963768660125569	6.057209310051217e-13
1,4,6	[3.1545897]	0.9766545183391268	7.882126806237892e-15
1,4,7	[9.65249]	0.9538699699670816	6.506798363954078e-12
1,4,8	[9.235758]	0.9321989773418377	2.7953718377365275e-10
1,4,9	[9.082105]	0.968715543424755	1.4243974557034061e-13
1,5,0	[4.5309353]	0.9730519196629546	3.261548517225248e-14
1,5,1	[1.0189911]	0.991218842044442	4.744453983160048e-19
1,5,2	[9.666862]	0.9364048849355442	1.499687122515006e-10
1,5,3	[11.773005]	0.9444291446402998	4.0258614029554885e-11
1,5,4	[9.589013]	0.9373084517109863	1.304675214592374e-10
1,5,5	[2.3411372]	0.9755883456365209	1.2265169845672776e-14
1,5,6	[7.2866564]	0.9472595311299454	2.4153185028777764e-11
1,5,7	[9.12154]	0.9292859741045784	4.205341619398515e-10
1,5,8	[5.5208974]	0.9520531896685136	9.50241130650281e-12
1,5,9	[5.8388395]	0.9639688938282684	5.735428357196424e-13
1,6,0	[7.19387]	0.9588386514737679	2.1252975142466056e-12
1,6,1	[2.2282217]	0.9821356310547836	5.550290104148632e-16
1,6,2	[9.312539]	0.9466275293806947	2.7136821497156903e-11
1,6,3	[5.6377535]	0.9510830027603605	1.1563112688916262e-11
1,6,4	[0.935136]	0.9859399855309748	5.141639856956224e-17
1,6,5	[10.234748]	0.9400444010888596	8.446954796414353e-11
1,6,6	[0.9115525]	0.9881598494949092	9.306404430773359e-18
1,6,7	[1.3160683]	0.9826568095053436	4.136773568705723e-16
1,6,8	[23.882439]	0.8910697823806999	2.6893940696993945e-08
1,6,9	[10.534492]	0.9551448524601295	4.942678586621297e-12
1,7,0	[9.602251]	0.9352780286674189	1.7791910790842864e-10
1,7,1	[2.400757]	0.9825840808968165	4.312266782755979e-16
1,7,2	[6.224011]	0.9711048068276662	6.499811561216632e-14
1,7,3	[12.391598]	0.9424332288052034	5.681640171586805e-11
1,7,4	[0.90459895]	0.9858359535017849	5.5326280406847975e-17
1,7,5	[0.7729063]	0.9907328850511935	8.114226926199491e-19
1,7,6	[1.3510194]	0.980638634237361	1.2334398675738618e-15
1,7,7	[0.9860005]	0.9786226619482956	3.293680382390493e-15
1,7,8	[12.167779]	0.9429466105489216	5.206001362636224e-11
1,7,9	[11.412207]	0.9436612691216228	4.603215139004154e-11
1,8,0	[18.066685]	0.9481456148176663	2.046441467652643e-11
1,8,1	[0.7015933]	0.9945995449040956	3.7238863068118254e-21
1,8,2	[0.96119344]	0.9883415414280001	7.97894463094387e-18
1,8,3	[5.06744]	0.9617964890884266	1.0207077654912448e-12
1,8,4	[1.1510614]	0.9767732382824437	7.494017503380267e-15
1,8,5	[15.8393955]	0.9381191783574132	1.149350577555338e-10
1,8,6	[1.4521906]	0.9783086760560789	3.8057724842711665e-15
1,8,7	[7.7082853]	0.9580636314900716	2.5528799234822862e-12
1,8,8	[10.613692]	0.9443406458030785	4.0889199955046486e-11
1,8,9	[9.622301]	0.946570044381883	2.7423921185302893e-11
1,9,0	[8.620097]	0.9488104500464556	1.8037031160390933e-11
1,9,1	[10.542668]	0.9205202806282875	1.303841638971539e-09
1,9,2	[5.767514]	0.9678610117385813	1.8583527868430084e-13
1,9,3	[14.769573]	0.9512031364520886	1.1287918959969983e-11
1,9,4	[1.7472848]	0.9782620336928445	3.887654795647337e-15
1,9,5	[5.1897683]	0.9692829256041612	1.1889538223341878e-13
1,9,6	[1.6738365]	0.9884382011414277	7.344475575299715e-18
1,9,7	[1.7166375]	0.9777692096087423	4.854715745050853e-15
1,9,8	[11.116726]	0.9148233496701157	2.543202908417909e-09
1,9,9	[9.21193]	0.9409482017757982	7.28418862255539e-11
2,0,0	[1.4165726]	0.9925176558550914	9.624112120223032e-20
2,0,1	[2.0973253]	0.9815985426062404	7.447310818064733e-16
2,0,2	[3.3901765]	0.9813533335061344	8.492786521767441e-16
2,0,3	[7.592802]	0.9742272969710805	2.0982490484412515e-14
2,0,4	[1.4270997]	0.9844773774801518	1.374928101933436e-16
2,0,5	[4.967614]	0.9700867452240758	9.150606535533928e-14
2,0,6	[5.7390704]	0.9463991655497923	2.8293475574464475e-11
2,0,7	[0.24218081]	0.996140334037508	1.3029653405263476e-22
2,0,8	[0.9759721]	0.9919721277624453	1.9409573206997466e-19
2,0,9	[0.26641718]	0.9971317697642472	9.10283766215458e-23
2,1,0	[1.9597187]	0.9896280405366498	2.4913722160425345e-18
2,1,1	[7.9537783]	0.9608582237483858	1.2959230877078503e-12
2,1,2	[4.7718916]	0.9524251169435761	8.804168150926782e-12
2,1,3	[4.944193]	0.9707132174434777	7.424324920038234e-14
2,1,4	[0.7641208]	0.9922935719531607	1.2915634653971423e-19
2,1,5	[1.3107083]	0.9939075056775825	1.239971289373541e-20
2,1,6	[0.95936793]	0.9918325222761566	2.304847337105999e-19
2,1,7	[3.9179091]	0.9757382735168754	1.1539516523826325e-14
2,1,8	[1.1971052]	0.9915296958038231	3.312933585893323e-19
2,1,9	[0.65564114]	0.9927659612894186	5.870232178999481e-19
2,2,0	[4.4233747]	0.986089494855912	4.623173590722444e-17
2,2,1	[4.1676793]	0.9720973338046291	4.6013644711503165e-14
2,2,2	[0.25968406]	0.997589538597553	1.1830841938919642e-24
2,2,3	[0.57802725]	0.9969268046999333	1.3388644647239908e-23
2,2,4	[0.17399171]	0.9971078612929569	7.300427189589558e-24
2,2,5	[0.13350746]	0.9968778964312652	1.5675487677372472e-23
2,2,6	[0.5087791]	0.9946380602414049	3.467214488861028e-21
2,2,7	[1.9084338]	0.9815276647529604	7.736924802142605e-16
2,2,8	[4.7111897]	0.9541526434751453	6.126115205554767e-12
2,2,9	[5.9180765]	0.9606892328510789	4.992283999909643e-12
2,3,0	[1.5855461]	0.9864221905401427	3.634149911524155e-17
2,3,1	[3.179049]	0.9915521359529318	3.226501170896484e-19
2,3,2	[6.8794417]	0.9718223223981813	5.06975627701933e-14
2,3,3	[5.045026]	0.9644781485446774	4.984992782311492e-13
2,3,4	[1.6077373]	0.9790123584473138	2.7446073052419136e-15
2,3,5	[1.8753159]	0.990038468524222	1.6665715842524766e-18
2,3,6	[1.0312743]	0.9910115639782413	5.986045390818782e-19
2,3,7	[4.091591]	0.9621308734462456	9.3610668805664e-13
2,3,8	[0.32460475]	0.9955501359401162	5.393276296153339e-22
2,3,9	[0.16865228]	0.9981211283323981	1.642555947822378e-24
2,4,0	[0.60422224]	0.9895490895956184	2.6867723109764796e-18
2,4,1	[3.7293863]	0.976693687936522	7.752127172177187e-15
2,4,2	[1.2401417]	0.987981954292768	1.0795196220963756e-17
2,4,3	[6.753178]	0.967172447600618	2.2906080170156423e-13
2,4,4	[0.41139296]	0.9951487066230491	1.2771620586578038e-21
2,4,5	[5.459739]	0.9594820752485567	1.8203671085058584e-12
2,4,6	[0.86224246]	0.9926556281063232	7.994225269940101e-20
2,4,7	[2.6545222]	0.9891689920525685	3.834422805282574e-18
2,4,8	[3.8721979]	0.9660177745128533	3.2210911689734966e-13
2,4,9	[1.9122338]	0.9934890040503154	2.405409504498823e-20
2,5,0	[0.3452059]	0.9964421696187059	5.77863363555475e-23
2,5,1	[0.39007673]	0.9961361883826536	1.3170059155168196e-22
2,5,2	[3.889097]	0.9742183747141409	2.105446608311179e-14
2,5,3	[5.107387]	0.9694074177134568	1.1422257592875337e-13
2,5,4	[3.9704804]	0.971779857737963	5.1457745417673606e-14
2,5,5	[0.3107344]	0.9967096910678364	2.6473753315431586e-23
2,5,6	[1.8730729]	0.9877107083057048	1.347957331229202e-17
2,5,7	[7.206068]	0.9380944353601652	1.1538345867726947e-10
2,5,8	[0.88126796]	0.9931793793991669	3.8229801070851336e-20
2,5,9	[1.6589177]	0.9907113305927013	8.304208881915586e-19
2,6,0	[1.4572155]	0.9918396577110166	2.2848571749391713e-19
2,6,1	[0.29965317]	0.9965594891018472	4.13438477511067e-23
2,6,2	[3.6167502]	0.9808694183638977	1.0950986078442873e-15
2,6,3	[2.2991548]	0.9778183825751411	4.749359745246701e-15
2,6,4	[1.6948792]	0.9790790741075013	2.6593312436021175e-15
2,6,5	[2.1312792]	0.985662359176737	6.244888782710663e-17
2,6,6	[0.583119]	0.992776498606305	6.775210659165724e-20
2,6,7	[0.44444326]	0.9948373201079832	2.376119025626661e-21
2,6,8	[10.789586]	0.9349604995612295	1.865937705020571e-10
2,6,9	[3.6793673]	0.9808275621194334	1.1191025988251784e-15
2,7,0	[4.747179]	0.9718220188050836	5.070296158032408e-14
2,7,1	[0.41386345]	0.9964252813826071	6.05844736377743e-23
2,7,2	[1.3192533]	0.9922318139698406	1.3985260577595347e-19
2,7,3	[5.0430813]	0.9759368411868399	1.0637838666941929e-14
2,7,4	[0.29304597]	0.995188893516207	1.1754166981027046e-21
2,7,5	[1.112451]	0.9899643706856267	1.794224423932397e-18
2,7,6	[4.683048]	0.9553691030582613	4.705456158980495e-12
2,7,7	[0.27658352]	0.9940935665823567	9.100072117602731e-21
2,7,8	[3.915199]	0.9781991359770414	4.0005790369241234e-15
2,7,9	[4.750094]	0.9742288518644941	2.096996983108318e-14
2,8,0	[4.9840503]	0.9847244264497437	1.1723197634202595e-16
2,8,1	[0.14165011]	0.9984618931539	1.328709569556157e-26
2,8,2	[1.0893594]	0.9897940697241159	2.1215474495471826e-18
2,8,3	[0.9995838]	0.9905517717271863	9.83971149673751e-19
2,8,4	[0.26815072]	0.994658351164026	3.3384961128782624e-21
2,8,5	[4.2845874]	0.9867990009426761	2.7469264170260045e-17
2,8,6	[0.5262498]	0.9932949107260889	3.224145331066752e-20
2,8,7	[3.5038185]	0.9787664458785947	3.0805617589421527e-15
2,8,8	[3.2812119]	0.9777423819594745	4.91307623852586e-15
2,8,9	[3.1637504]	0.981618326327408	7.368230763212804e-16
2,9,0	[1.375978]	0.9920235449282935	1.8205489461851776e-19
2,9,1	[2.947671]	0.9828954117479232	3.605164455447822e-16
2,9,2	[1.0497601]	0.9935136347790048	2.3161817540508492e-20
2,9,3	[4.3219047]	0.9856340046207261	6.368751186037113e-17
2,9,4	[0.3099969]	0.9974249301654663	2.288817608689306e-24
2,9,5	[1.5943455]	0.9869097657754172	2.5261032328103408e-17
2,9,6	[0.36101878]	0.9961358824685596	1.3180473634589423e-22
2,9,7	[1.3504325]	0.9879389324682157	1.1185945293950565e-17
2,9,8	[7.796977]	0.9339963180222906	2.1530046931040162e-10
2,9,9	[2.529256]	0.9860656431893104	4.702597753770224e-17
4,0,0	[0.24936897]	0.9988634508700511	6.458936062548309e-28
4,0,1	[0.17661136]	0.9985821357007871	5.890137717879529e-27
4,0,2	[0.45795715]	0.9975262933937896	1.5324391621696322e-24
4,0,3	[2.5600224]	0.9899754319442748	1.7746269465918184e-18
4,0,4	[0.23067786]	0.9974342015870843	2.207816039115679e-24
4,0,5	[0.6386106]	0.9971049802142999	7.373392147368714e-24
4,0,6	[9.025069]	0.9347638751449234	1.9215314509915236e-10
4,0,7	[0.4543506]	0.9928815507859561	5.854452877400003e-20
4,0,8	[0.2256744]	0.9977549155672419	5.816138355362149e-25
4,0,9	[0.14234444]	0.9987853369659766	2.611786806301046e-26
4,1,0	[0.12711424]	0.9990905751360231	6.955859200551505e-29
4,1,1	[1.066752]	0.9966128259774584	3.537133995486738e-23
4,1,2	[8.950033]	0.9219347199461195	1.096075072448956e-09
4,1,3	[1.0808381]	0.9934499912051263	2.5530780811847958e-20
4,1,4	[0.51343995]	0.9932822795242323	3.2852297542682175e-20
4,1,5	[0.0614021]	0.999498054666605	1.82797782499418e-31
4,1,6	[0.6328493]	0.9962022468419467	1.108697775236901e-22
4,1,7	[0.9529068]	0.9965795109644615	3.900310338779025e-23
4,1,8	[0.06971193]	0.9994165984594808	8.221246618334013e-31
4,1,9	[0.4989287]	0.9929396464931337	4.66315201990293e-19
4,2,0	[0.60874826]	0.99866575104128	3.208456407581865e-27
4,2,1	[0.87012047]	0.9943511628816813	5.832315585845812e-21
4,2,2	[0.19028625]	0.9981988637628562	6.435214167344498e-26
4,2,3	[0.40340203]	0.9966582086057022	3.0913666737093227e-23
4,2,4	[0.10200299]	0.9979663367193546	2.165082153390011e-25
4,2,5	[0.18319418]	0.995149258818235	1.2757119697172028e-21
4,2,6	[0.778496]	0.9921021784150481	1.649363916965431e-19
4,2,7	[0.34605634]	0.9957155655380768	3.695002428453567e-22
4,2,8	[4.419857]	0.9640987546810391	5.535021674402767e-13
4,2,9	[1.4834335]	0.9921538312864344	1.2669501253063363e-18
4,3,0	[0.8260685]	0.9943491092109155	5.853504768399784e-21
4,3,1	[0.12326249]	0.999245605773702	1.0738450943586629e-29
4,3,2	[1.7204827]	0.9956541217625111	4.259374882059408e-22
4,3,3	[0.8138368]	0.9940711831566356	9.450008106071202e-21
4,3,4	[0.146993]	0.9979697833100237	2.128697617298347e-25
4,3,5	[0.14061028]	0.9989896090279872	1.992496925811408e-28
4,3,6	[0.1831411]	0.9987568539751787	1.58238012975944e-27
4,3,7	[8.18372]	0.9317413153221692	2.9841394153916907e-10
4,3,8	[0.16943821]	0.9980237391723571	1.6264046361893946e-25
4,3,9	[0.1699827]	0.9982780418866232	7.177518698320347e-25
4,4,0	[0.8635025]	0.9894671957791901	2.9039129181198324e-18
4,4,1	[2.348739]	0.9883816584461872	7.709871460181229e-18
4,4,2	[0.32043523]	0.9976437841413621	9.424559386075227e-25
4,4,3	[0.7708552]	0.9972053844852169	5.1826422061420344e-24
4,4,4	[0.08779936]	0.9990269079421967	1.368071085069457e-28
4,4,5	[8.908387]	0.928401463976032	4.744242436382015e-10
4,4,6	[0.9075312]	0.990659518783226	8.777347652806055e-19
4,4,7	[0.4728506]	0.9981480930391415	8.495691520201956e-26
4,4,8	[0.5288376]	0.9976644380632369	8.630996254419478e-25
4,4,9	[0.18782477]	0.9990024382300309	1.7535730533897988e-28
4,5,0	[0.19280824]	0.9979312429120433	2.5687183923394754e-25
4,5,1	[0.24691615]	0.9979122448944452	2.8143834335379897e-25
4,5,2	[1.0300733]	0.9912881718029304	4.38414593524038e-19
4,5,3	[2.2018435]	0.9859966406223343	4.939324760694548e-17
4,5,4	[1.5632669]	0.9884110332983295	7.51805222844532e-18
4,5,5	[1.9647368]	0.9767763250279538	7.484159647623464e-15
4,5,6	[0.4815354]	0.995946321126574	2.12610057420705e-22
4,5,7	[7.198604]	0.946567113456208	2.743863181782369e-11
4,5,8	[0.13061401]	0.9987381864569728	1.8365722808435927e-27
4,5,9	[0.47494593]	0.9957673853980579	3.2723457226665835e-22
4,6,0	[0.57899255]	0.9965848395287358	3.840057873619504e-23
4,6,1	[0.10694987]	0.9992864359215199	6.15687637492188e-30
4,6,2	[0.547213]	0.9965821298196151	3.87059229900812e-23
4,6,3	[0.09876976]	0.9990758224675439	8.16978046280753e-29
4,6,4	[0.08667233]	0.9988312831752174	8.537183761963905e-28
4,6,5	[1.3702095]	0.9895118413598742	2.783656373547135e-18
4,6,6	[0.18672949]	0.9984759491175899	1.2122289933539249e-26
4,6,7	[0.48225033]	0.9940245183110479	1.0218753476141715e-20
4,6,8	[7.0815883]	0.9558854462538132	4.197584148677486e-12
4,6,9	[0.48251265]	0.9980402220810758	1.4958356856869615e-25
4,7,0	[0.68787146]	0.9970956789805491	7.613451828699883e-24
4,7,1	[1.2623452]	0.9901323479194125	1.5165915706181607e-18
4,7,2	[0.2558709]	0.9978626630671911	3.5581926324257934e-25
4,7,3	[0.6602123]	0.9958296041838962	2.822639553762239e-22
4,7,4	[0.13639022]	0.9977053805863784	7.233133625487286e-25
4,7,5	[0.14493783]	0.9979341876083614	2.5324187623480595e-25
4,7,6	[9.284733]	0.9198703963325982	1.4105764735298962e-09
4,7,7	[0.8555775]	0.9827752772569746	3.8646150166041514e-16
4,7,8	[0.58884]	0.995841311952137	2.744523416650643e-22
4,7,9	[0.77263224]	0.99615340074458	1.2595875193697588e-22
4,8,0	[0.43138486]	0.9981326374256874	9.231369125363243e-26
4,8,1	[0.09813196]	0.9989331258467808	3.4319000509232433e-28
4,8,2	[0.07598291]	0.999447184606255	4.798633638255481e-31
4,8,3	[0.36874008]	0.9967142697177723	2.6108144218805346e-23
4,8,4	[0.08681912]	0.9986299240548817	4.181288578483707e-27
4,8,5	[0.40536162]	0.9981098117995538	1.042292240147185e-25
4,8,6	[0.65030384]	0.9923420548065542	1.2128118470712439e-19
4,8,7	[0.39965388]	0.9972582782027044	4.282116732800029e-24
4,8,8	[0.43865642]	0.9970291067209399	9.547452657424665e-24
4,8,9	[0.8162422]	0.9962316682593504	1.0258632696507862e-22
4,9,0	[0.74069494]	0.9954516165513018	6.710896895822542e-22
4,9,1	[0.6460374]	0.9955559400202098	5.323468408584476e-22
4,9,2	[0.16875824]	0.9986068784147694	4.9398410348085355e-27
4,9,3	[0.89431816]	0.9952329207335333	1.0723690678584839e-21
4,9,4	[0.8131542]	0.9903541130511645	1.2093379096979637e-18
4,9,5	[0.69659585]	0.9944470752739782	4.916308938870644e-21
4,9,6	[0.2690891]	0.9980899081626748	1.1573004528495374e-25
4,9,7	[1.240274]	0.9873122696070464	1.8515497115119476e-17
4,9,8	[8.870541]	0.9349973451599557	1.855681463149638e-10
4,9,9	[0.38183343]	0.9983434174236434	2.7892360470341024e-26
8,0,0	[0.11855965]	0.9994745393832403	2.8891270359679896e-31
8,0,1	[0.326358]	0.9971182708606409	7.04218114271415e-24
8,0,2	[0.6429088]	0.9952855240188024	9.599496746783314e-22
8,0,3	[2.45941]	0.9914871144417534	3.482688877295629e-19
8,0,4	[0.31437314]	0.996432023716789	5.945307248534966e-23
8,0,5	[0.216093]	0.9986399903191153	3.884200335025944e-27
8,0,6	[11.160357]	0.9269743307892799	5.744674771154314e-10
8,0,7	[2.0883641]	0.967753607778097	1.9205429168320018e-13
8,0,8	[0.66900426]	0.9926716437649894	7.82211236737678e-20
8,0,9	[0.43109888]	0.9952340440832868	1.1248501338755956e-20
8,1,0	[0.6110601]	0.9971158727498907	7.100934801263281e-24
8,1,1	[0.30949944]	0.9986948106837529	2.5746261579091974e-27
8,1,2	[6.821481]	0.9349911324585232	1.8574072726158758e-10
8,1,3	[1.2712444]	0.9924342374455165	1.074885665863848e-19
8,1,4	[0.89427245]	0.9884744731473565	7.118349761151239e-18
8,1,5	[0.76540965]	0.9950928251424161	1.4318135419579944e-21
8,1,6	[0.21305002]	0.9984117078730923	1.8313848650734057e-26
8,1,7	[0.20656642]	0.9988326929579364	8.434808541452614e-28
8,1,8	[1.1740482]	0.9904493176631259	1.0955692436213055e-18
8,1,9	[0.0995179]	0.9986319621337851	8.077618518821642e-26
8,2,0	[0.56664246]	0.9968649029867913	1.6339348324690618e-23
8,2,1	[0.11923053]	0.999516565896281	1.2554876703546038e-31
8,2,2	[0.17832817]	0.9981736526688167	7.394116404307747e-26
8,2,3	[0.32747352]	0.9978161659955962	4.411772489390168e-25
8,2,4	[0.28270724]	0.9940498772945494	9.794293439891959e-21
8,2,5	[0.17099845]	0.9960659413796131	1.5765637763617255e-22
8,2,6	[0.2969146]	0.997247514013565	4.453040788572162e-24
8,2,7	[0.36615103]	0.9953397029096043	8.553555453097502e-22
8,2,8	[12.030902]	0.9087401340658742	4.94023650675695e-09
8,2,9	[0.1874756]	0.9989512141955105	6.477526961357877e-27
8,3,0	[0.5624723]	0.9959661228865563	2.0246607778863125e-22
8,3,1	[1.186451]	0.992033798272778	1.7973572295514108e-19
8,3,2	[0.49673197]	0.9985324008927501	8.313133367727134e-27
8,3,3	[0.22956625]	0.9984029346413297	1.9350272645892642e-26
8,3,4	[0.20177256]	0.997137994189032	6.575303571766754e-24
8,3,5	[0.12202458]	0.9993940614601342	1.2009022828925667e-30
8,3,6	[0.29285437]	0.9981391698536926	8.91371121857751e-26
8,3,7	[8.804194]	0.9284586664234358	4.707610941189334e-10
8,3,8	[0.2028644]	0.9972147089900673	5.012483195991264e-24
8,3,9	[0.21097915]	0.9985989267075328	1.0131508923933132e-25
8,4,0	[0.12586989]	0.9982337015105043	5.29419926037028e-26
8,4,1	[0.45915964]	0.9965850016666349	3.8382377096643564e-23
8,4,2	[0.2494145]	0.9976210184113635	1.0374821428409926e-24
8,4,3	[0.572057]	0.9965587067465862	4.14378250710116e-23
8,4,4	[0.25217903]	0.9970933982755839	7.673378769883512e-24
8,4,5	[11.799067]	0.8994749829244404	1.2489230717216214e-08
8,4,6	[1.160062]	0.9879118580668297	1.143832300618637e-17
8,4,7	[0.19216795]	0.9989311797190753	3.4949912607785187e-28
8,4,8	[0.03730938]	0.9997289714614144	3.854493120004118e-34
8,4,9	[0.21024019]	0.9989425538483103	3.140523604015961e-28
8,5,0	[0.21909577]	0.9976625697397945	8.700222071019147e-25
8,5,1	[0.13424149]	0.9989088530403748	4.29726383185655e-28
8,5,2	[0.11024113]	0.9990771661382222	8.051817640928739e-29
8,5,3	[1.7941219]	0.9881857736419005	9.105606097359856e-18
8,5,4	[0.5909592]	0.9962871676406767	8.846069801906921e-23
8,5,5	[0.8807528]	0.9916752682820144	2.7873061613304043e-19
8,5,6	[0.24673137]	0.9982703415045993	4.293664393552163e-26
8,5,7	[12.061175]	0.9261060582772	6.441785821794029e-10
8,5,8	[2.4766681]	0.9799643486581681	1.7321467420182812e-15
8,5,9	[0.14634356]	0.9987938718687017	1.1697407954466477e-27
8,6,0	[0.65759486]	0.9964819496771421	5.1649250459513987e-23
8,6,1	[0.1510999]	0.998736286126306	1.8644053381706732e-27
8,6,2	[0.16288163]	0.998859478512516	6.688157692343271e-28
8,6,3	[0.17843603]	0.9982167472791524	5.824492848853943e-26
8,6,4	[1.3007996]	0.9835409177138337	2.460424621566323e-16
8,6,5	[0.8715996]	0.9941930420524209	7.68167081580691e-21
8,6,6	[0.6603885]	0.9912688627969896	4.481936254022499e-19
8,6,7	[0.2791765]	0.9965327906723007	4.466163664839493e-23
8,6,8	[8.54638]	0.9527645653616976	8.207400453391468e-12
8,6,9	[0.20700459]	0.9986021318819371	5.1106521302036584e-27
8,7,0	[0.37381238]	0.9971689689312879	5.898100239802198e-24
8,7,1	[0.1319789]	0.9992322732341951	1.279384849079545e-29
8,7,2	[0.19889446]	0.9983159777250343	3.2868804533760285e-26
8,7,3	[0.36859876]	0.997642638609857	9.470435116456788e-25
8,7,4	[0.22475561]	0.9966717538279515	2.968490537169416e-23
8,7,5	[0.08247102]	0.9988012924551362	1.0997671585170065e-27
8,7,6	[11.68654]	0.8957603557582372	1.7669561527372733e-08
8,7,7	[0.48663694]	0.9903624922736547	1.1989148275176597e-18
8,7,8	[0.37880164]	0.9972992527286864	3.6841473850078664e-24
8,7,9	[0.23715444]	0.9983870257137921	2.1365169754112484e-26
8,8,0	[0.11485314]	0.9994001076460175	1.0863403744140243e-30
8,8,1	[0.07840317]	0.9992480643695449	1.0393674012108814e-29
8,8,2	[0.30298024]	0.997318487785021	3.430279797822946e-24
8,8,3	[0.05188417]	0.999530264219739	9.418904031791388e-32
8,8,4	[0.22905603]	0.9954233658130275	7.13874019018035e-22
8,8,5	[0.16240579]	0.9989632951059635	2.5763674606923954e-28
8,8,6	[0.3292525]	0.9948865888212791	2.159290649738707e-21
8,8,7	[0.05664121]	0.9995580011226726	5.125366216289851e-32
8,8,8	[0.16028339]	0.999026083093749	1.3797073146447687e-28
8,8,9	[0.06663816]	0.9995963509653649	2.0683335086557736e-32
8,9,0	[0.61044896]	0.9950276343269302	1.633374089039436e-21
8,9,1	[0.3871111]	0.9979116221094907	2.822782922390853e-25
8,9,2	[0.14102755]	0.9992405764702534	1.1475975987688868e-29
8,9,3	[0.45021638]	0.9977123039490183	7.0180327363641655e-25
8,9,4	[0.72334546]	0.9909974611901592	6.080279750853788e-19
8,9,5	[0.5727855]	0.994675703081642	3.231849302129758e-21
8,9,6	[0.07093329]	0.9992271634249196	1.3671053227759116e-29
8,9,7	[0.09832614]	0.9986921538351079	2.6274894729764218e-27
8,9,8	[11.063295]	0.9258710825006511	6.642989646307766e-10
8,9,9	[0.20342465]	0.9986280688844817	4.2382199485173196e-27
16,0,0	[0.54754204]	0.9957832317848326	3.15208138608923e-22
16,0,1	[0.3181703]	0.9972971330772394	3.713132105036765e-24
16,0,2	[0.5524485]	0.9966239084095286	3.42324775890746e-23
16,0,3	[0.444018]	0.9980546264943959	1.3895394146544326e-25
16,0,4	[0.11236329]	0.9985934974484418	5.4350584198149004e-27
16,0,5	[0.2472973]	0.9982299878354433	5.406487656052288e-26
16,0,6	[9.976562]	0.9342959612526421	2.0598311187808044e-10
16,0,7	[0.38846514]	0.9939558395641366	1.1452656355766427e-20
16,0,8	[0.47736797]	0.9948390099986099	2.368369173641892e-21
16,0,9	[0.11736935]	0.9986872149116537	5.461136959858327e-26
16,1,0	[0.18820633]	0.9988960195142375	4.830039757002963e-28
